# source_id	kind	status	crystal_refs	notes
src/embeddings/embed.rs::trait::Embed	trait	partial	src/crig/embeddings.cr:28-30	Crystal mixin ports the core contract; upstream `Result<(), EmbedError>` semantics are adapted to exception-free Crystal embedding hooks.
src/embeddings/embedding.rs::enum::EmbeddingError	enum	partial	src/crig/embeddings/embedding.cr:3-4	Ported as a Crystal exception base type rather than a Rust enum with provider/http/url source conversions.
src/embeddings/embedding.rs::struct::Embedding	struct	ported	src/crig/embeddings/embedding.cr:6-18,spec/crig_spec.cr:128-133	Embedding document/vector storage plus upstream-style equality-by-document behavior are ported.
src/embeddings/embedding.rs::trait::EmbeddingModel	trait	partial	src/crig/embeddings/embedding.cr:20-27,spec/crig_spec.cr:14-26,spec/crig_spec.cr:136-140	Crystal protocol ports `ndims`, batch embedding, and the single-text helper; async/client-associated-type semantics are intentionally looser.
src/embeddings/embedding.rs::trait::EmbeddingModelDyn	trait	partial	src/crig/embeddings/embedding.cr:29-34	Ported as a Crystal abstract module without boxed-future or blanket-impl behavior.
src/embeddings/embedding.rs::trait::ImageEmbeddingModel	trait	partial	src/crig/embeddings/embedding.cr:36-43,spec/crig_spec.cr:28-40,spec/crig_spec.cr:143-147	Crystal protocol ports `ndims`, batch image embedding, and the single-image helper; upstream async/clone semantics are not mirrored exactly.
src/embeddings/tool.rs::func::try_from	func	partial	src/crig/embeddings/tool.cr:19-20,spec/crig_spec.cr:208-214	Crystal ports schema conversion from a narrowed `ToolEmbeddingDyn` protocol; upstream tool-system error plumbing is not ported yet.
src/embeddings/tool.rs::method::ToolSchema.try_from	method	partial	src/crig/embeddings/tool.cr:19-20,spec/crig_spec.cr:208-214	Factory method is ported against the Crystal-side dynamic tool embedding protocol.
src/embeddings/tool.rs::struct::ToolSchema	struct	partial	src/crig/embeddings/tool.cr:9-22,src/crig/embeddings.cr:48-49,spec/crig_spec.cr:208-214	Schema storage plus embedding-doc extraction are ported; the surrounding upstream tool trait hierarchy is still missing.
src/evals.rs::enum::EvalError	enum	partial	src/crig/evals.cr:2-20,spec/crig_spec.cr:280-304	Ported as an exception class with a `Kind` enum plus helper constructors instead of a standalone Rust enum.
src/evals.rs::enum::EvalOutcome	enum	partial	src/crig/evals.cr:22-98,spec/crig_spec.cr:251-278	Tagged pass/fail/invalid behavior and JSON round-trip are ported, but Crystal uses a struct-plus-kind shape instead of a native enum payload type.
src/evals.rs::func::build	func	partial	src/crig/evals.cr:170-186,spec/crig_spec.cr:280-304	`SemanticSimilarityMetricBuilder#build` is ported; extractor-dependent `LlmJudgeBuilder#build` and `LlmScoreMetricBuilder#build` are still missing.
src/evals.rs::func::builder	func	ported	src/crig/evals.cr:131-133,spec/crig_spec.cr:292-304	`SemanticSimilarityMetric.builder` is ported as the upstream entrypoint for this metric.
src/evals.rs::func::criteria	func	missing	-	auto-generated
src/evals.rs::func::is_pass	func	ported	src/crig/evals.cr:44-46,spec/crig_spec.cr:251-265	Pass/fail detection is ported on `Crig::EvalOutcome`.
src/evals.rs::func::new	func	partial	src/crig/evals.cr:9-11,src/crig/evals.cr:30-32,src/crig/evals.cr:116-128,src/crig/evals.cr:151-157,spec/crig_spec.cr:251-334	Crystal ports constructors for the semantic-similarity subset (`EvalError`, `EvalOutcome`, score, metric, builder); extractor-backed `new` functions remain missing.
src/evals.rs::func::reference_answer	func	ported	src/crig/evals.cr:123-128,src/crig/evals.cr:162-168,spec/crig_spec.cr:292-304	Reference-answer storage and builder setter are ported for semantic similarity.
src/evals.rs::func::score	func	ported	src/crig/evals.cr:48-52,src/crig/evals.cr:109-114,spec/crig_spec.cr:251-278, spec/crig_spec.cr:307-334	Score access on outcomes plus `SemanticSimilarityMetricScore` are ported.
src/evals.rs::func::threshold	func	ported	src/crig/evals.cr:159-167,spec/crig_spec.cr:280-304	Threshold builder setter is ported for semantic similarity.
src/evals.rs::method::EvalOutcome.is_pass	method	ported	src/crig/evals.cr:44-46,spec/crig_spec.cr:251-265	Ported directly on `Crig::EvalOutcome`.
src/evals.rs::method::LlmJudgeBuilder.new	method	missing	-	auto-generated
src/evals.rs::method::LlmScoreMetricBuilder.new	method	missing	-	auto-generated
src/evals.rs::method::SemanticSimilarityMetric.builder	method	ported	src/crig/evals.cr:131-133,spec/crig_spec.cr:292-304	Ported directly.
src/evals.rs::method::SemanticSimilarityMetricBuilder.new	method	ported	src/crig/evals.cr:151-157,spec/crig_spec.cr:280-304	Builder constructor is ported directly.
src/evals.rs::struct::LlmJudgeBuilder	struct	missing	-	auto-generated
src/evals.rs::struct::LlmJudgeBuilderWithFn	struct	missing	-	auto-generated
src/evals.rs::struct::LlmJudgeMetric	struct	missing	-	auto-generated
src/evals.rs::struct::LlmJudgeMetricWithFn	struct	missing	-	auto-generated
src/evals.rs::struct::LlmScoreMetric	struct	missing	-	auto-generated
src/evals.rs::struct::LlmScoreMetricBuilder	struct	missing	-	auto-generated
src/evals.rs::struct::LlmScoreMetricScore	struct	missing	-	auto-generated
src/evals.rs::struct::SemanticSimilarityMetric	struct	partial	src/crig/evals.cr:116-148,spec/crig_spec.cr:307-334	Semantic-similarity evaluation behavior is ported synchronously; upstream async future semantics are intentionally simplified.
src/evals.rs::struct::SemanticSimilarityMetricBuilder	struct	partial	src/crig/evals.cr:150-186,spec/crig_spec.cr:280-304	Builder state and validation are ported, but only for the semantic-similarity path.
src/evals.rs::struct::SemanticSimilarityMetricScore	struct	ported	src/crig/evals.cr:109-114,spec/crig_spec.cr:251-278	Score payload is ported directly with JSON serialization.
src/evals.rs::trait::Eval	trait	partial	src/crig/evals.cr:100-106,src/crig/evals.cr:116-148,spec/crig_spec.cr:329-334	Ported as a synchronous Crystal protocol with `eval_batch`; Rust async concurrency buffering is not mirrored.
src/evals.rs::trait::Judgment	trait	partial	src/crig/evals.cr:108-110	Declared as a Crystal protocol, but no extractor-backed judge types consume it yet.
src/extractor.rs::enum::ExtractionError	enum	partial	src/crig/extractor.cr:11-15	Ported as a Crystal exception with the `no_data` constructor helper rather than a Rust enum.
src/extractor.rs::func::additional_params	func	partial	src/crig/extractor.cr:50-52,spec/crig_spec.cr:448-461	Extractor-builder additional params forwarding is ported through the inner agent builder.
src/extractor.rs::func::build	func	partial	src/crig/extractor.cr:27-29,spec/crig_spec.cr:441-447	Extractor-builder build is ported for completion-client construction flows; extraction runtime behavior remains missing.
src/extractor.rs::func::context	func	partial	src/crig/extractor.cr:46-48,spec/crig_spec.cr:448-461	Extractor-builder context forwarding is ported through the inner agent builder.
src/extractor.rs::func::dynamic_context	func	partial	src/crig/extractor.cr:66-68,spec/crig_spec.cr:750-769	Extractor-builder dynamic context forwarding is ported through the inner agent builder using callable Crystal vector-index wrappers.
src/extractor.rs::func::max_tokens	func	partial	src/crig/extractor.cr:54-56,spec/crig_spec.cr:448-461	Extractor-builder max-tokens forwarding is ported through the inner agent builder.
src/extractor.rs::func::new	func	partial	src/crig/extractor.cr:35-40,spec/crig_spec.cr:448-461	Extractor-builder creation now mirrors the upstream default extractor preamble and required tool-choice setup, without the missing submit-tool runtime.
src/extractor.rs::func::preamble	func	partial	src/crig/extractor.cr:41-44,spec/crig_spec.cr:448-461	Extractor-builder preamble appending is ported with the upstream additional-instructions banner.
src/extractor.rs::func::retries	func	partial	src/crig/extractor.cr:37-44,spec/crig_spec.cr:448-461	Extractor-builder retries configuration is ported.
src/extractor.rs::func::tool_choice	func	partial	src/crig/extractor.cr:58-60,spec/crig_spec.cr:448-461	Extractor-builder tool-choice forwarding is ported through the inner agent builder.
src/extractor.rs::method::ExtractorBuilder.new	method	partial	src/crig/extractor.cr:19-21,spec/crig_spec.cr:441-447	Extractor-builder construction from a completion model is ported via Crystal `initialize`; full extraction runtime behavior remains missing.
src/extractor.rs::struct::ExtractionResponse	struct	partial	src/crig/extractor.cr:2-8	Response container is ported, but the surrounding extractor workflow and upstream Usage model are still incomplete.
src/extractor.rs::struct::Extractor	struct	partial	src/crig/extractor.cr:9-14,spec/crig_spec.cr:441-447	Minimal extractor state storing the completion model and retry count is ported to support completion-client helper parity.
src/extractor.rs::struct::ExtractorBuilder	struct	partial	src/crig/extractor.cr:16-29,spec/crig_spec.cr:441-447	Minimal extractor builder with retry configuration and build is ported to support completion-client parity; upstream JSON extraction/runtime behavior remains missing.
src/http_client/mod.rs::enum::Error	enum	missing	-	auto-generated
src/http_client/mod.rs::func::bearer_auth_header	func	missing	-	auto-generated
src/http_client/mod.rs::func::make_auth_header	func	missing	-	auto-generated
src/http_client/mod.rs::func::with_bearer_auth	func	missing	-	auto-generated
src/http_client/mod.rs::struct::MockStreamingClient	struct	missing	-	auto-generated
src/http_client/mod.rs::struct::NoBody	struct	missing	-	auto-generated
src/http_client/mod.rs::trait::HttpClientExt	trait	missing	-	auto-generated
src/http_client/mod.rs::type::LazyBody	type	missing	-	auto-generated
src/http_client/mod.rs::type::LazyBytes	type	missing	-	auto-generated
src/http_client/mod.rs::type::Result	type	missing	-	auto-generated
src/http_client/mod.rs::type::StreamingResponse	type	missing	-	auto-generated
src/http_client/multipart.rs::func::boundary	func	missing	-	auto-generated
src/http_client/multipart.rs::func::bytes	func	missing	-	auto-generated
src/http_client/multipart.rs::func::content_type	func	missing	-	auto-generated
src/http_client/multipart.rs::func::encode	func	missing	-	auto-generated
src/http_client/multipart.rs::func::file	func	missing	-	auto-generated
src/http_client/multipart.rs::func::filename	func	missing	-	auto-generated
src/http_client/multipart.rs::func::get_content_type	func	missing	-	auto-generated
src/http_client/multipart.rs::func::get_filename	func	missing	-	auto-generated
src/http_client/multipart.rs::func::name	func	missing	-	auto-generated
src/http_client/multipart.rs::func::new	func	missing	-	auto-generated
src/http_client/multipart.rs::func::part	func	missing	-	auto-generated
src/http_client/multipart.rs::func::parts	func	missing	-	auto-generated
src/http_client/multipart.rs::func::text	func	missing	-	auto-generated
src/http_client/multipart.rs::method::MultipartForm.new	method	missing	-	auto-generated
src/http_client/multipart.rs::method::Part.text	method	missing	-	auto-generated
src/http_client/multipart.rs::struct::MultipartForm	struct	missing	-	auto-generated
src/http_client/multipart.rs::struct::Part	struct	missing	-	auto-generated
src/http_client/multipart.rs::test::test_file_part	test	missing	-	auto-generated
src/http_client/multipart.rs::test::test_multipart_encoding	test	missing	-	auto-generated
src/http_client/retry.rs::const::DEFAULT_RETRY	const	missing	-	auto-generated
src/http_client/retry.rs::struct::Constant	struct	missing	-	auto-generated
src/http_client/retry.rs::struct::ExponentialBackoff	struct	missing	-	auto-generated
src/http_client/retry.rs::struct::Never	struct	missing	-	auto-generated
src/http_client/retry.rs::trait::RetryPolicy	trait	missing	-	auto-generated
src/http_client/sse.rs::enum::Event	enum	missing	-	auto-generated
src/http_client/sse.rs::func::close	func	missing	-	auto-generated
src/http_client/sse.rs::func::last_event_id	func	missing	-	auto-generated
src/http_client/sse.rs::func::new	func	missing	-	auto-generated
src/http_client/sse.rs::method::GenericEventSource.new	method	missing	-	auto-generated
src/http_client/sse.rs::struct::GenericEventSource	struct	missing	-	auto-generated
src/http_client/sse.rs::type::BoxedStream	type	missing	-	auto-generated
src/image_generation.rs::enum::ImageGenerationError	enum	partial	src/crig/image_generation.cr:2-3	Ported as a Crystal exception base type rather than a Rust enum with source conversions.
src/image_generation.rs::func::additional_params	func	ported	src/crig/image_generation.cr:65-67,spec/crig_spec.cr:371-384	Image-generation builder additional params setter is ported.
src/image_generation.rs::func::build	func	ported	src/crig/image_generation.cr:69-71,spec/crig_spec.cr:371-384	Image-generation builder request build step is ported.
src/image_generation.rs::func::height	func	ported	src/crig/image_generation.cr:61-63,spec/crig_spec.cr:371-384	Image-generation builder height setter is ported.
src/image_generation.rs::func::new	func	ported	src/crig/image_generation.cr:44-50,spec/crig_spec.cr:371-391	Image-generation request-builder constructor is ported through Crystal `initialize`.
src/image_generation.rs::func::prompt	func	ported	src/crig/image_generation.cr:53-55,spec/crig_spec.cr:371-391	Image-generation builder prompt setter is ported.
src/image_generation.rs::func::width	func	ported	src/crig/image_generation.cr:57-59,spec/crig_spec.cr:371-384	Image-generation builder width setter is ported.
src/image_generation.rs::method::ImageGenerationRequestBuilder.new	method	ported	src/crig/image_generation.cr:44-50,spec/crig_spec.cr:371-391	Image-generation builder constructor method is ported.
src/image_generation.rs::struct::ImageGenerationRequest	struct	ported	src/crig/image_generation.cr:27-35,spec/crig_spec.cr:371-384	Image-generation request storage is ported.
src/image_generation.rs::struct::ImageGenerationRequestBuilder	struct	partial	src/crig/image_generation.cr:37-76,spec/crig_spec.cr:370-397	Builder composition plus send behavior are ported; Rust generic builder typing is simplified to a Crystal module-typed model slot.
src/image_generation.rs::struct::ImageGenerationResponse	struct	ported	src/crig/image_generation.cr:9-15,spec/crig_spec.cr:387-396	Image-generation response wrapper is ported.
src/image_generation.rs::trait::ImageGeneration	trait	partial	src/crig/image_generation.cr:5-7	Ported as a Crystal abstract module with synchronous builder return rather than an async Rust trait.
src/image_generation.rs::trait::ImageGenerationModel	trait	partial	src/crig/image_generation.cr:17-26,spec/crig_spec.cr:576-583	Ported as a Crystal abstract module; generic associated response/client types are intentionally looser, and Rust async execution is exposed through channel-based `image_generation_async`.
src/image_generation.rs::trait::ImageGenerationModelDyn	trait	partial	src/crig/image_generation.cr:28-37,spec/crig_spec.cr:576-583	Ported as a Crystal abstract module returning direct values plus channel-based `image_generation_async` helpers instead of boxed futures.
src/integrations/cli_chatbot.rs::func::build	func	missing	-	auto-generated
src/integrations/cli_chatbot.rs::func::max_turns	func	missing	-	auto-generated
src/integrations/cli_chatbot.rs::func::new	func	missing	-	auto-generated
src/integrations/cli_chatbot.rs::func::show_usage	func	missing	-	auto-generated
src/integrations/cli_chatbot.rs::method::ChatBotBuilder.build	method	missing	-	auto-generated
src/integrations/cli_chatbot.rs::method::ChatBotBuilder.max_turns	method	missing	-	auto-generated
src/integrations/cli_chatbot.rs::method::ChatBotBuilder.new	method	missing	-	auto-generated
src/integrations/cli_chatbot.rs::struct::AgentImpl	struct	missing	-	auto-generated
src/integrations/cli_chatbot.rs::struct::ChatBot	struct	missing	-	auto-generated
src/integrations/cli_chatbot.rs::struct::ChatBotBuilder	struct	missing	-	auto-generated
src/integrations/cli_chatbot.rs::struct::ChatImpl	struct	missing	-	auto-generated
src/integrations/cli_chatbot.rs::struct::NoImplProvided	struct	missing	-	auto-generated
src/integrations/discord_bot.rs::trait::DiscordExt	trait	missing	-	auto-generated
src/json_utils.rs::func::empty_or_none	func	ported	src/crig/json_utils.cr:3-5,spec/crig_spec.cr:287-290	Empty-or-none helper is ported.
src/json_utils.rs::func::merge	func	ported	src/crig/json_utils.cr:7-17,spec/crig_spec.cr:293-300	Top-level JSON object merge helper is ported.
src/json_utils.rs::func::merge_inplace	func	ported	src/crig/json_utils.cr:19-27,spec/crig_spec.cr:303-310	In-place top-level JSON object merge helper is ported.
src/json_utils.rs::func::value_to_json_string	func	ported	src/crig/json_utils.cr:29-31,spec/crig_spec.cr:313-315	String-vs-object JSON rendering helper is ported.
src/json_utils.rs::test::test_merge	test	ported	spec/crig_spec.cr:293-300	Merge behavior is covered.
src/json_utils.rs::test::test_merge_inplace	test	ported	spec/crig_spec.cr:303-310	In-place merge behavior is covered.
src/json_utils.rs::test::test_stringified_json_deserialize	test	ported	src/crig/json_utils.cr:33-43,spec/crig_spec.cr:318-326	Stringified JSON deserialize behavior is covered.
src/json_utils.rs::test::test_stringified_json_deserialize_empty_string	test	ported	src/crig/json_utils.cr:38-40,spec/crig_spec.cr:329-332	Empty stringified JSON deserializes to an empty object.
src/json_utils.rs::test::test_stringified_json_serialize	test	ported	src/crig/json_utils.cr:34-36,spec/crig_spec.cr:318-325	Stringified JSON serialize behavior is covered through a JSON::Serializable converter.
src/loaders/epub/errors.rs::enum::EpubLoaderError	enum	missing	-	auto-generated
src/loaders/epub/loader.rs::func::by_chapter	func	missing	-	auto-generated
src/loaders/epub/loader.rs::func::ignore_errors	func	missing	-	auto-generated
src/loaders/epub/loader.rs::func::load	func	missing	-	auto-generated
src/loaders/epub/loader.rs::func::load_with_path	func	missing	-	auto-generated
src/loaders/epub/loader.rs::func::read	func	missing	-	auto-generated
src/loaders/epub/loader.rs::func::read_with_path	func	missing	-	auto-generated
src/loaders/epub/loader.rs::func::with_dir	func	missing	-	auto-generated
src/loaders/epub/loader.rs::func::with_glob	func	missing	-	auto-generated
src/loaders/epub/loader.rs::method::EpubFileLoader.by_chapter	method	missing	-	auto-generated
src/loaders/epub/loader.rs::method::EpubFileLoader.ignore_errors	method	missing	-	auto-generated
src/loaders/epub/loader.rs::method::EpubFileLoader.load	method	missing	-	auto-generated
src/loaders/epub/loader.rs::method::EpubFileLoader.read	method	missing	-	auto-generated
src/loaders/epub/loader.rs::method::EpubFileLoader.with_glob	method	missing	-	auto-generated
src/loaders/epub/loader.rs::struct::EpubFileLoader	struct	missing	-	auto-generated
src/loaders/epub/loader.rs::struct::IntoIter	struct	missing	-	auto-generated
src/loaders/epub/loader.rs::test::test_epub_loader_with_errors	test	missing	-	auto-generated
src/loaders/epub/loader.rs::test::test_epub_loader_with_ignoring_errors	test	missing	-	auto-generated
src/loaders/epub/loader.rs::test::test_single_file	test	missing	-	auto-generated
src/loaders/epub/loader.rs::test::test_single_file_with_path	test	missing	-	auto-generated
src/loaders/epub/text_processors.rs::enum::XmlProcessingError	enum	missing	-	auto-generated
src/loaders/epub/text_processors.rs::struct::RawTextProcessor	struct	missing	-	auto-generated
src/loaders/epub/text_processors.rs::struct::StripXmlProcessor	struct	missing	-	auto-generated
src/loaders/epub/text_processors.rs::trait::TextProcessor	trait	missing	-	auto-generated
src/loaders/file.rs::enum::FileLoaderError	enum	missing	-	auto-generated
src/loaders/file.rs::func::from_bytes	func	missing	-	auto-generated
src/loaders/file.rs::func::from_bytes_multi	func	missing	-	auto-generated
src/loaders/file.rs::func::ignore_errors	func	missing	-	auto-generated
src/loaders/file.rs::func::read	func	missing	-	auto-generated
src/loaders/file.rs::func::read_with_path	func	missing	-	auto-generated
src/loaders/file.rs::func::with_dir	func	missing	-	auto-generated
src/loaders/file.rs::func::with_glob	func	missing	-	auto-generated
src/loaders/file.rs::method::FileLoader.from_bytes	method	missing	-	auto-generated
src/loaders/file.rs::method::FileLoader.ignore_errors	method	missing	-	auto-generated
src/loaders/file.rs::method::FileLoader.read	method	missing	-	auto-generated
src/loaders/file.rs::method::FileLoader.with_glob	method	missing	-	auto-generated
src/loaders/file.rs::struct::FileLoader	struct	missing	-	auto-generated
src/loaders/file.rs::struct::IntoIter	struct	missing	-	auto-generated
src/loaders/file.rs::test::test_file_loader	test	missing	-	auto-generated
src/loaders/file.rs::test::test_file_loader_bytes	test	missing	-	auto-generated
src/loaders/pdf.rs::enum::PdfLoaderError	enum	missing	-	auto-generated
src/loaders/pdf.rs::func::by_page	func	missing	-	auto-generated
src/loaders/pdf.rs::func::from_bytes	func	missing	-	auto-generated
src/loaders/pdf.rs::func::from_bytes_multi	func	missing	-	auto-generated
src/loaders/pdf.rs::func::ignore_errors	func	missing	-	auto-generated
src/loaders/pdf.rs::func::load	func	missing	-	auto-generated
src/loaders/pdf.rs::func::load_with_path	func	missing	-	auto-generated
src/loaders/pdf.rs::func::read	func	missing	-	auto-generated
src/loaders/pdf.rs::func::read_with_path	func	missing	-	auto-generated
src/loaders/pdf.rs::func::with_dir	func	missing	-	auto-generated
src/loaders/pdf.rs::func::with_glob	func	missing	-	auto-generated
src/loaders/pdf.rs::method::PdfFileLoader.by_page	method	missing	-	auto-generated
src/loaders/pdf.rs::method::PdfFileLoader.from_bytes	method	missing	-	auto-generated
src/loaders/pdf.rs::method::PdfFileLoader.ignore_errors	method	missing	-	auto-generated
src/loaders/pdf.rs::method::PdfFileLoader.load	method	missing	-	auto-generated
src/loaders/pdf.rs::method::PdfFileLoader.read	method	missing	-	auto-generated
src/loaders/pdf.rs::method::PdfFileLoader.with_glob	method	missing	-	auto-generated
src/loaders/pdf.rs::struct::IntoIter	struct	missing	-	auto-generated
src/loaders/pdf.rs::struct::PdfFileLoader	struct	missing	-	auto-generated
src/loaders/pdf.rs::test::test_pdf_loader	test	missing	-	auto-generated
src/loaders/pdf.rs::test::test_pdf_loader_bytes	test	missing	-	auto-generated
src/model/listing.rs::enum::ModelListingError	enum	partial	src/crig/model/listing.cr:60-126,spec/crig_spec.cr:345-363	Ported as a Crystal struct-plus-kind error shape rather than a Rust enum, with helper constructors, display text, and JSON round-trip.
src/model/listing.rs::func::api_error	func	ported	src/crig/model/listing.cr:80-82,spec/crig_spec.cr:347-347	API error constructor is ported.
src/model/listing.rs::func::auth_error	func	ported	src/crig/model/listing.cr:92-94,spec/crig_spec.cr:350-350	Auth error constructor is ported.
src/model/listing.rs::func::display_name	func	ported	src/crig/model/listing.cr:30-32,spec/crig_spec.cr:296-299	Display-name helper is ported.
src/model/listing.rs::func::from_id	func	ported	src/crig/model/listing.cr:26-28,spec/crig_spec.cr:277-286	Model-from-id helper is ported.
src/model/listing.rs::func::is_empty	func	ported	src/crig/model/listing.cr:47-49,spec/crig_spec.cr:329-333	Crystal ports this as `empty?` on `ModelList`.
src/model/listing.rs::func::iter	func	ported	src/crig/model/listing.cr:55-57,spec/crig_spec.cr:321-326	Model-list iteration accessor is ported.
src/model/listing.rs::func::len	func	ported	src/crig/model/listing.cr:51-53,spec/crig_spec.cr:321-333	Model-list length helper is ported.
src/model/listing.rs::func::new	func	ported	src/crig/model/listing.cr:15-24,src/crig/model/listing.cr:44-45,spec/crig_spec.cr:289-316,spec/crig_spec.cr:321-341	Model and model-list constructors are ported.
src/model/listing.rs::func::parse_error	func	ported	src/crig/model/listing.cr:88-90,spec/crig_spec.cr:349-349	Parse error constructor is ported.
src/model/listing.rs::func::rate_limit_error	func	ported	src/crig/model/listing.cr:96-98,spec/crig_spec.cr:351-351	Rate-limit error constructor is ported.
src/model/listing.rs::func::request_error	func	ported	src/crig/model/listing.cr:84-86,spec/crig_spec.cr:348-348	Request error constructor is ported.
src/model/listing.rs::func::service_unavailable	func	ported	src/crig/model/listing.cr:100-102,spec/crig_spec.cr:352-352	Service-unavailable constructor is ported.
src/model/listing.rs::func::unknown_error	func	ported	src/crig/model/listing.cr:104-106,spec/crig_spec.cr:353-353	Unknown-error constructor is ported.
src/model/listing.rs::method::Model.new	method	ported	src/crig/model/listing.cr:15-24,spec/crig_spec.cr:289-293	Model constructor method is ported.
src/model/listing.rs::method::ModelList.new	method	ported	src/crig/model/listing.cr:44-45,spec/crig_spec.cr:321-341	Model-list constructor method is ported.
src/model/listing.rs::method::ModelListingError.api_error	method	ported	src/crig/model/listing.cr:80-82,spec/crig_spec.cr:347-347	Model-listing API error constructor method is ported.
src/model/listing.rs::struct::Model	struct	ported	src/crig/model/listing.cr:3-37,spec/crig_spec.cr:276-317	Model storage, display behavior, and JSON round-trip are ported.
src/model/listing.rs::struct::ModelList	struct	partial	src/crig/model/listing.cr:39-58,spec/crig_spec.cr:320-341	List storage plus `len`/`empty?`/`iter` are ported; Rust `IntoIterator` trait parity is adapted to Crystal collection access.
src/model/listing.rs::test::test_model_display	test	ported	spec/crig_spec.cr:296-299	Model display behavior is covered.
src/model/listing.rs::test::test_model_display_name	test	ported	spec/crig_spec.cr:296-299	Model display-name behavior is covered.
src/model/listing.rs::test::test_model_from_id	test	ported	spec/crig_spec.cr:277-286	Model-from-id behavior is covered.
src/model/listing.rs::test::test_model_list_empty	test	ported	spec/crig_spec.cr:329-333	Empty model-list behavior is covered.
src/model/listing.rs::test::test_model_list_into_iter	test	partial	spec/crig_spec.cr:321-326	Iteration behavior is covered through `iter`, but Rust `IntoIterator` ownership semantics are not mirrored exactly.
src/model/listing.rs::test::test_model_list_iter	test	ported	spec/crig_spec.cr:321-326	Model-list iteration behavior is covered.
src/model/listing.rs::test::test_model_list_new	test	ported	spec/crig_spec.cr:321-326	Model-list construction is covered.
src/model/listing.rs::test::test_model_list_serde	test	ported	spec/crig_spec.cr:336-341	Model-list JSON round-trip is covered.
src/model/listing.rs::test::test_model_listing_error_display	test	ported	spec/crig_spec.cr:346-353	Error display formatting is covered.
src/model/listing.rs::test::test_model_listing_error_serde	test	ported	spec/crig_spec.cr:356-362	Error JSON round-trip is covered.
src/model/listing.rs::test::test_model_new	test	ported	spec/crig_spec.cr:289-293	Model construction with id and name is covered.
src/model/listing.rs::test::test_model_serde	test	ported	spec/crig_spec.cr:302-316	Model JSON round-trip is covered.
src/one_or_many.rs::func::first	func	ported	src/crig/one_or_many.cr:28-30,spec/crig_spec.cr:21-28	Returns the first stored item.
src/one_or_many.rs::func::first_mut	func	partial	src/crig/one_or_many.cr:36-38	Crystal returns the value rather than a Rust-style mutable reference.
src/one_or_many.rs::func::first_ref	func	partial	src/crig/one_or_many.cr:32-34	Crystal returns the value rather than a Rust-style reference wrapper.
src/one_or_many.rs::func::insert	func	ported	src/crig/one_or_many.cr:56-64,spec/crig_spec.cr:42-48	Preserves index-0 first-item replacement behavior.
src/one_or_many.rs::func::is_empty	func	partial	src/crig/one_or_many.cr:70-72	Crystal intentionally exposes idiomatic `empty?` instead of the upstream `is_empty`; the false invariant is preserved but the method name differs.
src/one_or_many.rs::func::iter	func	partial	src/crig/one_or_many.cr:82-84	Uses Crystal iterators instead of dedicated upstream iterator wrapper structs.
src/one_or_many.rs::func::iter_mut	func	partial	src/crig/one_or_many.cr:86-93	Uses Crystal collection iteration instead of Rust mutable-reference iterator structs.
src/one_or_many.rs::func::last	func	ported	src/crig/one_or_many.cr:40-42,spec/crig_spec.cr:30-37	Returns the last stored item or the first when no rest items exist.
src/one_or_many.rs::func::last_mut	func	partial	src/crig/one_or_many.cr:48-50	Crystal returns the value rather than a Rust-style mutable reference.
src/one_or_many.rs::func::last_ref	func	partial	src/crig/one_or_many.cr:44-46	Crystal returns the value rather than a Rust-style reference wrapper.
src/one_or_many.rs::func::len	func	ported	src/crig/one_or_many.cr:66-68,spec/crig_spec.cr:21-37	Length semantics match upstream.
src/one_or_many.rs::func::one	func	ported	src/crig/one_or_many.cr:15-17,spec/crig_spec.cr:21-28	Constructs a single-item container.
src/one_or_many.rs::func::push	func	ported	src/crig/one_or_many.cr:52-54,spec/crig_spec.cr:42-48	Appends to the rest items.
src/one_or_many.rs::func::rest	func	ported	src/crig/one_or_many.cr:52-54,spec/crig_spec.cr:30-37	Returns the trailing items after the first.
src/one_or_many.rs::method::OneOrMany.first	method	ported	src/crig/one_or_many.cr:28-30	Method surface exists on the generic container.
src/one_or_many.rs::struct::EmptyListError	struct	ported	src/crig/one_or_many.cr:2-6	Matches the upstream empty-list construction failure.
src/one_or_many.rs::struct::IntoIter	struct	missing	-	auto-generated
src/one_or_many.rs::struct::Iter	struct	missing	-	auto-generated
src/one_or_many.rs::struct::IterMut	struct	missing	-	auto-generated
src/one_or_many.rs::struct::OneOrMany	struct	partial	src/crig/one_or_many.cr:8-97	Core non-empty container semantics are ported; serde/deserialization helpers and dedicated iterator structs remain missing.
src/one_or_many.rs::test::test	test	ported	spec/crig_spec.cr:30-37	Ports the multi-item order/iteration characterization.
src/one_or_many.rs::test::test_deserialize_list	test	missing	-	auto-generated
src/one_or_many.rs::test::test_deserialize_list_of_maps	test	missing	-	auto-generated
src/one_or_many.rs::test::test_deserialize_list_option	test	missing	-	auto-generated
src/one_or_many.rs::test::test_deserialize_null_option	test	missing	-	auto-generated
src/one_or_many.rs::test::test_deserialize_string	test	missing	-	auto-generated
src/one_or_many.rs::test::test_deserialize_string_option	test	missing	-	auto-generated
src/one_or_many.rs::test::test_deserialize_unit	test	missing	-	auto-generated
src/one_or_many.rs::test::test_len_many	test	ported	spec/crig_spec.cr:30-37	Multi-item length behavior is covered.
src/one_or_many.rs::test::test_len_single	test	ported	spec/crig_spec.cr:21-28	Single-item length behavior is covered.
